url,judul,channel
https://www.cnbcindonesia.com/news/20250408153504-4-624311/bukan-pasar-utama-tapi-begini-efek-tarif-trump-ke-ekspor-batu-bara-ri,"Bukan Pasar Utama, Tapi Begini Efek Tarif Trump ke Ekspor Batu Bara RI - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/jangan-sentuh-protes-anti-trump-di-seantero-as,”Jangan Sentuh!” Protes Anti-Trump di Seantero AS - Kompas.id,Kompas
https://www.cnbcindonesia.com/news/20250408195637-4-624406/12-fakta-terbaru-perang-dagang-trump-ancam-tarif-china-104-as-resesi,12 Fakta Terbaru Perang Dagang: Trump Ancam Tarif China 104%-AS Resesi - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/pemerintah-tinjau-kembali-impor-dan-kebijakan-tkdn-untuk-hadapi-tarif-as,"Ajak Trump Negosiasi, RI Akan Impor Lebih Banyak Bahan Baku dari AS - Kompas.id",Kompas
https://news.detik.com/dw/d-7861011/inilah-mengapa-tarif-trump-sebenarnya-tidak-resiprokal,Inilah Mengapa Tarif Trump Sebenarnya Tidak Resiprokal - detikNews,Detik
https://megapolitan.antaranews.com/berita/385321/apakah-ri-terlambat-merespons-kebijakan-tarif-trump,Apakah RI terlambat merespons kebijakan tarif Trump? - ANTARA News Megapolitan,Antara
https://www.cnbcindonesia.com/news/20250406150256-4-623852/tarif-trump-sudah-berlaku-perang-dagang-diprediksi-sengit,"Tarif Trump Sudah Berlaku, Perang Dagang Diprediksi Sengit - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/NxGCGyOy-ekonomi-indonesia-belum-cukup-kuat-balas-tarif-trump,Ekonomi Indonesia Belum Cukup Kuat Balas Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.cnbcindonesia.com/news/20250408150759-4-624300/produk-hasil-hilirisasi-ini-bisa-lebih-kuat-dari-efek-tarif-trump,Produk Hasil Hilirisasi Ini Bisa Lebih Kuat dari Efek Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/dihajar-tarif-46-persen-pemimpin-vietnam-langsung-berunding-dengan-trump,"Dihajar Tarif 46 Persen, Pengusaha Vietnam Ajukan Penundaan - Kompas.id",Kompas
https://news.detik.com/internasional/d-7855171/aksi-trump-tetapkan-tarif-brutal-dilawan-dari-dalam-partai,Aksi Trump Tetapkan Tarif 'Brutal' Dilawan dari Dalam Partai - detikNews,Detik
https://www.cnbcindonesia.com/tech/20250409142246-37-624605/krisis-baru-melanda-as-petaka-tarif-trump-menggila,"Krisis Baru Melanda AS, Petaka Tarif Trump Menggila - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250409065508-4-624436/negara-negara-ini-punya-peluang-dari-tarif-trump-ada-tetangga-ri,"Negara-Negara Ini Punya Peluang dari Tarif Trump, Ada Tetangga RI? - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/tarif-trump-industri-10-komoditi-ekspor-di-jabar-akan-terdampak-besar,"Tarif Trump, Industri 10 Komoditas Ekspor di Jabar Akan Terdampak Besar - Kompas.id",Kompas
https://www.cnbcindonesia.com/news/20250408131024-4-624252/begini-ramalan-efek-tarif-trump-ke-komoditas-batu-bara-nikel-ri,Begini Ramalan Efek Tarif Trump ke Komoditas Batu Bara-Nikel RI - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/industri-mebel-dan-kerajinan-terdampak-negosiasi-dengan-as-perlu-dilakukan,Industri Mebel dan Kerajinan Indonesia Juga Terancam oleh Tarif Trump - Kompas.id,Kompas
https://news.detik.com/kolom/d-7859528/menyikapi-perang-tarif-trump,Menyikapi Perang Tarif Trump - detikNews,Detik
https://www.cnbcindonesia.com/news/20250409171800-4-624669/tanpa-wto-retaliasi-ini-jurus-pemerintah-ri-negosiasi-tarif-trump,"Tanpa WTO-Retaliasi, Ini Jurus Pemerintah RI Negosiasi Tarif Trump - CNBC Indonesia",CNBC Indonesia
https://news.detik.com/bbc-world/d-7856343/rumus-apa-yang-dipakai-trump-menerapkan-tarif-ke-negara-lain,Rumus Apa yang Dipakai Trump Menerapkan Tarif ke Negara Lain? - detikNews,Detik
https://www.cnbcindonesia.com/news/20250407190114-4-624028/chatib-basri-beberkan-efek-tarif-trump-terhadap-perekonomian-indonesia,Chatib Basri Beberkan Efek Tarif Trump terhadap Perekonomian Indonesia - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/trump-naikan-tarif-buyer-as-beri-bocoran-harga-tuna-ke-nelayan-indonesia,Nasib Nelayan Tuna Indonesia di Bawah Tekanan Tarif Trump - Kompas.id,Kompas
https://www.tempo.co/ekonomi/dosen-uii-dampak-signifikan-kebijakan-tarif-trump-terhadap-sektor-ekspor-indonesia-ke-as-1228616,Dosen UII: Dampak Signifikan Kebijakan Tarif Trump Terhadap Sektor Ekspor Indonesia ke AS - Tempo.co,Tempo
https://news.detik.com/internasional/d-7856042/as-vs-china-memanas-gara-gara-tarif-trump,AS vs China Memanas Gara-gara Tarif Trump - detikNews,Detik
https://www.cna.id/asia/tarif-trump-berdampak-buruk-terhadap-asean-indonesia-dianggap-tidak-serius-menanggapinya-31191,"Tarif Trump berdampak buruk terhadap ASEAN, Indonesia dianggap tidak serius menanggapinya - CNA.id",Cna
https://www.cnbcindonesia.com/market/20250405133848-17-623724/perang-tarif-trump-ancam-ekonomi-ri-begini-respons-bank-indonesia,"Perang Tarif Trump Ancam Ekonomi RI, Begini Respons Bank Indonesia - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250409071211-4-624444/tarif-trump-jadi-bumerang-warga-as-bersiap-ketiban-petaka,"Tarif Trump Jadi Bumerang, Warga AS Bersiap Ketiban Petaka - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/kBVC9RME-tarif-trump-mulai-berlaku-genderang-perang-dagang-global-dimulai,"Tarif Trump Mulai Berlaku, Genderang Perang Dagang Global Dimulai - MetroTVNews.com",Metrotvnews
https://www.cnbcindonesia.com/news/20250405171038-4-623746/jusuf-kalla-soal-tarif-trump-tidak-semengerikan-itu,Jusuf Kalla Soal Tarif Trump: Tidak Semengerikan Itu - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/market/20250409095526-17-624488/efek-tarif-trump-harga-minyak-dunia-rontok,"Efek Tarif Trump, Harga Minyak Dunia Rontok - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/NLMCJjon-pulau-pulau-terpencil-yang-hanya-dihuni-penguin-jadi-target-tarif-trump,Pulau-Pulau Terpencil yang Hanya Dihuni Penguin Jadi Target Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.kompas.id/artikel/alih-alih-balas-tarif-ri-tawarkan-solusi-tekan-defisit-perdagangan-as,"Alih-alih Balas Tarif, RI Tawarkan Solusi Tekan Defisit Perdagangan AS - Kompas.id",Kompas
https://www.cnbcindonesia.com/news/20250408113239-4-624203/trump-ancam-kenakan-tarif-impor-hingga-104-china-tidak-takut,"Trump Ancam Kenakan Tarif Impor hingga 104%, China Tidak Takut! - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/bD2CMWLa-tarif-trump-bikin-panik-dunia-hikmahanto-saatnya-indonesia-bersinergi,"Tarif Trump Bikin Panik Dunia, Hikmahanto: Saatnya Indonesia Bersinergi - MetroTVNews.com",Metrotvnews
https://money.kompas.com/read/2025/04/09/105302726/tarif-trump-dan-tantangan-baru-untuk-ekspor-indonesia?page=all,Tarif Trump dan Tantangan Baru untuk Ekspor Indonesia - Kompas.com,Kompas
https://www.cnbcindonesia.com/news/20250408184234-8-624375/video-kebijakan-tarif-trump-mimpi-buruk-industri-otomotif-ri,"Video: Kebijakan Tarif Trump, Mimpi Buruk Industri Otomotif RI? - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/market/20250405082121-17-623691/dampak-tarif-trump-ngeri-rp-80-ribu-triliun-lenyap-dari-wall-street,"Dampak Tarif Trump Ngeri, Rp 80 Ribu Triliun Lenyap dari Wall Street - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/ekonomi/fakta-fakta-penting-soal-kebijakan-tarif-impor-trump-alasan-dampak-hingga-sikap-pemerintah-1227816,"Fakta-Fakta Penting Soal Kebijakan Tarif Impor Trump: Alasan, Dampak, Hingga Sikap Pemerintah - Tempo.co",Tempo
https://www.cnbcindonesia.com/market/20250408061948-17-624071/bos-jp-morgan-kebijakan-tarif-trump-bisa-bikin-ekonomi-as-makin-lemah,Bos JP Morgan: Kebijakan Tarif Trump Bisa Bikin Ekonomi AS Makin Lemah - CNBC Indonesia,CNBC Indonesia
https://news.detik.com/internasional/d-7855253/vietnam-gerak-cepat-lobi-lobi-trump-demi-pangkas-tarif-46,Vietnam Gerak Cepat Lobi-lobi Trump demi Pangkas Tarif 46% - detikNews,Detik
https://news.detik.com/berita/d-7858115/dubes-ri-untuk-as-masih-kosong-di-tengah-tarif-trump-kemlu-bersuara,"Dubes RI untuk AS Masih Kosong di Tengah Tarif Trump, Kemlu Bersuara - detikNews",Detik
https://www.bbc.com/indonesia/articles/czx173v6nnxo,Pasar saham di berbagai negara bergejolak – Empat dampak yang dapat terjadi pada Anda - BBC,BBC
https://news.detik.com/berita/d-7859122/komisi-xi-minta-pemerintah-kurangi-ketergantungan-pasar-as-imbas-tarif-trump,Komisi XI Minta Pemerintah Kurangi Ketergantungan Pasar AS Imbas Tarif Trump - detikNews,Detik
https://www.tempo.co/ekonomi/daftar-lengkap-tarif-trump-ke-semua-negara--1228335,Daftar Lengkap Tarif Trump ke Semua Negara - Tempo.co,Tempo
https://indodax.com/academy/tarif-trump-bikin-bitcoin-anjlok/,Tarif Trump Bikin Market Panik! Harga BTC di Bawah $80K - INDODAX,Indodax
https://www.cnbcindonesia.com/news/20250406110528-4-623817/dihajar-tarif-dagang-trump-begini-respons-tak-terduga-china,"Dihajar Tarif Dagang Trump, Begini Respons Tak Terduga China - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/internasional/dampak-tarif-trump-bagi-negara-berkembang--1228614,Dampak Tarif Trump Bagi Negara Berkembang - Tempo.co,Tempo
https://www.cnbcindonesia.com/news/20250408134434-4-624263/tarif-trump-bisa-berdampak-ke-batu-bara-nikel-ini-persiapan-pengusaha,"Tarif Trump Bisa Berdampak ke Batu Bara-Nikel, Ini Persiapan Pengusaha - CNBC Indonesia",CNBC Indonesia
https://www.bloombergtechnoz.com/detail-news/67901/efek-tarif-trump-tambang-ri-rawan-tekan-produksi-sulit-ekspor,"Efek Tarif Trump: Tambang RI Rawan Tekan Produksi, Sulit Ekspor - Bloomberg Technoz",Bloombergtechnoz
https://www.tempo.co/ekonomi/sejarah-perang-dagang-trump-ternyata-ide-sudah-ada-sejak-1987-1228658,"Sejarah Perang Dagang Trump, Ternyata Ide Sudah Ada Sejak 1987 - Tempo.co",Tempo
https://www.tempo.co/ekonomi/kenapa-indonesia-terkena-tarif-impor-donald-trump--1228629,Kenapa Indonesia Terkena Tarif Impor Donald Trump? - Tempo.co,Tempo
https://www.liputan6.com/bisnis/read/5987262/barang-indonesia-masuk-as-kena-tarif-trump-32-persen-apa-upaya-pemerintah-ri-minimalisir-dampaknya,"Barang Indonesia Masuk AS Kena Tarif Trump 32 Persen, Apa Upaya Pemerintah RI Minimalisir Dampaknya? - Liputan6.com",Liputan6
https://www.metrotvnews.com/read/kewCMXO5-saham-apple-merosot-ke-level-terendah-imbas-tarif-trump,Saham Apple Merosot ke Level Terendah Imbas Tarif Trump - MetroTVNews.com,Metrotvnews
https://www.tempo.co/internasional/trump-kenakan-tarif-17-persen-untuk-israel-netanyahu-langsung-terbang-ke-as-1228462,"Trump Kenakan Tarif 17 Persen untuk Israel, Netanyahu Langsung Terbang ke AS - Tempo.co",Tempo
https://www.kompas.tv/internasional/584929/reaksi-china-atas-anjloknya-saham-as-karena-tarif-trump-pasar-telah-berbicara?page=all,Reaksi China atas Anjloknya Saham AS karena Tarif Trump: Pasar Telah Berbicara - Kompas.tv,Kompas.tv
https://finance.detik.com/berita-ekonomi-bisnis/d-7855944/pengusaha-elektronik-makanan-dan-minuman-waswas-imbas-tarif-trump,Pengusaha Elektronik-Makanan dan Minuman Waswas Imbas Tarif Trump - detikFinance,Detik
https://money.kompas.com/read/2025/04/08/123000826/tarif-impor-trump-32-persen-ancaman-serius-bagi-industri-indonesia-pengusaha,"Tarif Impor Trump 32 Persen Ancaman Serius Bagi Industri Indonesia, Pengusaha Minta Pemerintah Bertindak Cepat - Kompas.com",Kompas
https://www.detik.com/bali/bisnis/d-7860242/perang-dagang-kian-panas-trump-naikkan-tarif-impor-china-hingga-104,"Perang Dagang Kian Panas, Trump Naikkan Tarif Impor China hingga 104% - detikcom",Detik
https://www.antaranews.com/berita/4753173/respons-tarif-impor-baru-trump-bi-komitmen-jaga-kestabilan-rupiah,"Respons tarif impor baru Trump, BI komitmen jaga kestabilan rupiah - ANTARA News",Antara
https://www.bbc.com/indonesia/articles/cp8vv5g9j46o,"Trump tunda kenaikan tarif untuk Indonesia dan puluhan negara lain, kecuali China dan negara-negara 'penentang terburuk' - BBC",BBC
https://www.kompas.id/artikel/tarif-trump-kebijakan-kontradiktif-dari-semangat-make-america-great-again,"Tarif Trump, Kebijakan Kontradiktif dari Semangat ”Make America Great Again” - Kompas.id",Kompas
https://infobanknews.com/dampak-kebijakan-tarif-trump-terhadap-risiko-perbankan-di-indonesia/,Dampak Kebijakan Tarif Trump terhadap Risiko Perbankan di Indonesia - Infobanknews,Infobanknews
https://www.cnbcindonesia.com/research/20250411095718-128-625120/daftar-tarif-trump-defisit-tiap-negara-china-sampai-145,"Daftar Tarif Trump & Defisit Tiap Negara, China Sampai 145%! - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/ekonomi/apa-itu-tarif-trump-yang-bikin-geger-ekonomi-dunia--1230354,Apa itu Tarif Trump yang Bikin Geger Ekonomi Dunia? - Tempo.co,Tempo
https://www.bbc.com/indonesia/articles/clyqjzznzd8o,"China kenakan tarif 125% terhadap barang AS, tidak gentar hadapi ancaman tarif resiprokal Trump – Bagaimana perang dagang berlanjut? - BBC",BBC
https://www.kompas.id/artikel/kebijakan-tarif-donald-trump-jadi-momentum-dorong-investasi-di-indonesia,Kebijakan Tarif Donald Trump Jadi Momentum Dorong Investasi di Indonesia - Kompas.id,Kompas
https://www.cnbcindonesia.com/news/20250413102605-4-625533/ct-ungkap-dampak-perang-tarif-trump-ke-ri-sampai-melejitnya-harga-emas,CT Ungkap Dampak Perang Tarif Trump ke RI sampai Melejitnya Harga Emas - CNBC Indonesia,CNBC Indonesia
https://www.kompas.id/artikel/celah-strategis-di-antara-tekanan-tarif-trump,Celah Strategis di Antara Tekanan Tarif Trump - Kompas.id,Kompas
https://www.bbc.com/indonesia/articles/c230n3x3g4lo,"Sepatu Nike untuk pasar AS banyak diproduksi di Indonesia dan negara Asia lain, bagaimana dampak pengenaan tarif Trump terhadap penjualan Nike? - BBC",BBC
https://www.kompas.id/artikel/masa-depan-kedaulatan-dan-transisi-energi-indonesia-imbas-tarif-trump,Masa Depan Kedaulatan dan Transisi Energi Indonesia Imbas Tarif Trump - Kompas.id,Kompas
https://www.kompas.id/artikel/benarkah-trump-dan-koleganya-untung-kala-bursa-bergejolak-akibat-tarif,Benarkah Trump dan Koleganya Untung Kala Bursa Bergejolak akibat Tarif? - Kompas.id,Kompas
https://www.kompas.id/artikel/kebijakan-tarif-trump-potensial-memicu-resesi-dunia,Kebijakan Tarif Trump Berpotensi Memicu Resesi Dunia - Kompas.id,Kompas
https://www.kompas.id/artikel/prospek-pasar-ekspor-indonesia-pascakebijakan-tarif-trump,Prospek Pasar Ekspor Indonesia Pascakebijakan Tarif Trump - Kompas.id,Kompas
https://www.kompas.id/artikel/efek-trump-dan-swasembada-pangan,Efek Trump dan Swasembada Pangan - Kompas.id,Kompas
https://www.kompas.id/artikel/jeda-tarif-trump-dan-senjakala-perdagangan-bebas,Jeda Tarif Trump dan Senja Kala Perdagangan Bebas - Kompas.id,Kompas
https://www.bbc.com/indonesia/articles/cdxnvqy3xn2o,Tarif Trump: Apakah membeli emas bijak dilakukan di tengah ketidakpastian ekonomi? - BBC,BBC
https://www.cnbcindonesia.com/news/20250413122157-4-625544/tarif-trump-jadi-bumerang-korban-berjatuhan-di-negeri-sendiri,"Tarif Trump Jadi Bumerang, Korban Berjatuhan di Negeri Sendiri - CNBC Indonesia",CNBC Indonesia
https://www.kompas.id/artikel/pabrik-pabrik-china-lepas-ketergantungan-pada-as,Pabrik-pabrik China Lepas Ketergantungan pada Amerika Serikat - Kompas.id,Kompas
https://www.bloombergtechnoz.com/detail-news/68057/perang-dagang-daftar-negara-yang-balas-kebijakan-tarif-trump,"Perang Dagang, Daftar Negara yang Balas Kebijakan Tarif Trump - Bloomberg Technoz",Bloombergtechnoz
https://www.cnbcindonesia.com/news/20250411233032-4-625398/12-update-perang-dagang-trump-china-resmi-jatuhkan-tarif-125-ke-as,12 Update Perang Dagang Trump: China Resmi Jatuhkan Tarif 125% ke AS - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/research/20250410112037-128-624835/lengkap-ini-kronologi-kisruh-perang-tarif-trump-gonta-ganti-terus,Lengkap! Ini Kronologi Kisruh Perang Tarif Trump: Gonta-ganti Terus - CNBC Indonesia,CNBC Indonesia
https://www.detik.com/jogja/bisnis/d-7862341/daftar-barang-yang-tidak-terkena-tarif-impor-trump,Daftar Barang yang Tidak Terkena Tarif Impor Trump - detikcom,Detik
https://www.dw.com/id/ue-siap-balas-dendam-atas-tarif-trump/a-72194815,"UE: Siapkan Tarif Balasan, ""Trump yang Duluan"" - DW.com",Dw
https://www.cnbcindonesia.com/news/20250411072926-4-625049/tarif-trump-jadi-bumerang-industri-ini-ditimpa-petaka-rp-1800-t,"Tarif Trump Jadi Bumerang, Industri Ini Ditimpa 'Petaka' Rp 1.800 T - CNBC Indonesia",CNBC Indonesia
https://www.metrotvnews.com/read/Ky6C1mGx-terpopuler-ekonomi-trump-pangkas-tarif-impor-dari-indonesia-jadi-10,Terpopuler Ekonomi: Trump Pangkas Tarif Impor dari Indonesia Jadi 10% - MetroTVNews.com,Metrotvnews
https://www.kompas.id/artikel/wto-perang-tarif-berpotensi-gerus-pdb-dunia-7-persen,WTO: Perang Tarif Berpotensi Gerus PDB Dunia 7 Persen - Kompas.id,Kompas
https://databoks.katadata.co.id/energi/statistik/67f75e6b9eb88/harga-komoditas-global-turun-usai-tarif-trump-kecuali-emas-dan-gas,"Harga Komoditas Global Turun Usai Tarif Trump, kecuali Emas dan Gas | Pusat Data Ekonomi dan Bisnis Indonesia - Databoks",Katadata
https://www.cnbcindonesia.com/news/20250410150935-8-624924/video-respons-pengusaha-soal-rencana-pemerintah-negosiasi-tarif-trump,Video: Respons Pengusaha Soal Rencana Pemerintah Negosiasi Tarif Trump - CNBC Indonesia,CNBC Indonesia
https://www.tempo.co/internasional/wamenlu-ri-tarif-impor-trump-bisa-digugat-ke-wto-1230836,Wamenlu RI: Tarif Impor Trump Bisa Digugat ke WTO - Tempo.co,Tempo
https://news.detik.com/berita/d-7867103/wamenlu-sebut-tarif-trump-langgar-wto-tapi-cuma-beberapa-negara-yang-mau-gugat,"Wamenlu Sebut Tarif Trump Langgar WTO, tapi Cuma Beberapa Negara yang Mau Gugat - detikNews",Detik
https://www.tempo.co/ekonomi/taktik-prabowo-hadapi-tarif-trump-zulhas-indonesia-tak-mau-balas-1229589,"Taktik Prabowo Hadapi Tarif Trump, Zulhas: Indonesia Tak Mau Balas - Tempo.co",Tempo
https://www.cnnindonesia.com/ekonomi/20250413113643-92-1218282/ct-sebut-kebijakan-tarif-trump-dipengaruhi-latar-belakang-pengusaha,CT Sebut Kebijakan Tarif Trump Dipengaruhi Latar Belakang Pengusaha - CNN Indonesia,CNN Indonesia
https://www.cnbcindonesia.com/news/20250410125316-4-624870/11-fakta-baru-trump-tunda-tarif-dagang-as-china-saling-balas-dendam,"11 Fakta Baru Trump Tunda Tarif Dagang, AS-China Saling Balas Dendam - CNBC Indonesia",CNBC Indonesia
https://www.tempo.co/data/data/wilayah-terpencil-menjadi-target-kebijakan-tarif-trump-1230466,Wilayah Terpencil Menjadi Target Kebijakan Tarif Trump - Tempo.co,Tempo
https://www.cnbcindonesia.com/news/20250412091311-4-625424/kasihan-produk-ri-ini-kena-jegal-tarif-trump-warga-as-kena-getahnya,"Kasihan! Produk RI Ini Kena Jegal Tarif Trump, Warga AS Kena Getahnya - CNBC Indonesia",CNBC Indonesia
https://www.cnbcindonesia.com/news/20250410050100-4-624719/trump-tunda-tarif-untuk-puluhan-negara-china-justru-naik-jadi-125,"Trump Tunda Tarif untuk Puluhan Negara, China Justru Naik Jadi 125% - CNBC Indonesia",CNBC Indonesia
https://www.antaranews.com/infografik/4760437/antisipasi-dampak-kebijakan-tarif-perdagangan-trump,Antisipasi dampak kebijakan tarif perdagangan Trump - ANTARA News,Antara
https://www.cnbcindonesia.com/news/20250411185340-4-625375/timeline-as-china-saling-serang-tarif-trump-kena-125-xi-jiping-145,Timeline AS-China Saling Serang Tarif: Trump Kena 125%-Xi Jiping 145% - CNBC Indonesia,CNBC Indonesia
https://www.cnbcindonesia.com/news/20250410054500-4-624720/trump-vs-everybody-china-dan-eropa-satukan-kekuatan-balas-tarif-as,Trump Vs Everybody! China dan Eropa Satukan Kekuatan Balas Tarif AS - CNBC Indonesia,CNBC Indonesia
https://www.tempo.co/data/data/ancaman-tarif-trump-terhadap-pertumbuhan-ekonomi-global-1230234,Ancaman Tarif Trump terhadap Pertumbuhan Ekonomi Global - Tempo.co,Tempo
https://news.detik.com/berita/d-7865337/ancang-ancang-prabowo-temui-trump-bahas-tarif-impor,Ancang-ancang Prabowo Temui Trump Bahas Tarif Impor - detikNews,Detik
https://www.cnbcindonesia.com/research/20250411103808-128-625136/keok-dolar-as-malah-jadi-korban-perang-tarif-trump-kok-bisa,"Keok! Dolar AS Malah Jadi Korban Perang Tarif Trump, Kok Bisa? - CNBC Indonesia",CNBC Indonesia
https://kumparan.com/kumparanbisnis/trump-tunda-tarif-impor-selama-90-hari-ke-75-negara-kecuali-china-24qcwPiJHdy,"Trump Tunda Tarif Impor Selama 90 Hari ke 75 Negara, kecuali China - kumparan.com - Kumparan.com",Kumparan
https://www.cnbcindonesia.com/news/20250414103404-4-625721/trump-makin-gila-ada-tarif-baru-lagi-bakal-muncul-dalam-waktu-dekat,Trump Makin Gila! Ada Tarif Baru Lagi Bakal Muncul dalam Waktu Dekat - CNBC Indonesia,CNBC Indonesia
